Sponsor Name,Sponsor Number,Site Name,Site Number,SiteId,Claim Date,Claim Status,Site Classification,Site Type,Brk Type,Free Eligible Students,Rdc Eligible Students,Paid Eligible Students,Total Eligible Students,Total Milk Enrollment,Afterschool Snack Participation,ASP Jul,ASP Aug,ASP Sep,ASP Oct,ASP Nov,ASP Dec,ASP Jan,ASP Feb,ASP Mar,ASP Apr,ASP May,ASP Jun,SSO Snk Participation,Lunch Operating Days,ADP Lunch,Breakfast Operating Days,ADP SNB,ADP Brk,Snack Operating Days,ADP Low Snack,ADP High Snack,SSO Operating Days,ADP SSO Lunch,ADP SSO SNB,ADP SSO Brk,ADP SSO Snk,Milk Operating Days,ADP Milk,Free Lunches,Rdc Lunches,Paid Lunches,Total Lunches (No SSO),Free Breakfasts,Rdc Breakfasts,Paid Breakfasts,Total Brk (No SSO),Free Snack,Rdc Snack,Paid Snack,Total Snacks (No SSO),SSO Lunches,SSO Breakfasts,SSO Snack,Special Milk,Free Lunch Amt,Rdc Lunch Amt,Paid Lunch Amt,SSO Lunch Amt,Free Breakfast Amt,Rdc Breakfast Amt,Paid Breakfast Amt,SSO Breakfast Amt,Free Snack Amt,Rdc Snack Amt,Paid Snack Amt,SSO Snack Amt,Special Milk Amt,FFVP Amt,SubTotal,SSO Liquor Tax,NSLP Liquor Tax,Total Liquor Tax,Total Reimbursement,
ALPINE SCHOOL DISTRICT,01,FREEDOM ELEMENTARY, 01-125,1213,8/1/2021,Paid,Regular School,Public,,63,15,730,808,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,399,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4394,492,0,0,0.0000,0.0000,0.0000,18971.0950,0.0000,0.0000,0.0000,1211.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20182.6450,3734.9000,0.0000,3734.9000,23917.5450,
ALPINE SCHOOL DISTRICT,01,FRONTIER MIDDLE SCHOOL, 01-417,5746,8/1/2021,Paid,Regular School,Public,,135,109,1237,1481,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,1137,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12505,1622,0,0,0.0000,0.0000,0.0000,53990.3375,0.0000,0.0000,0.0000,3994.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,57984.5125,10629.2500,0.0000,10629.2500,68613.7625,
ALPINE SCHOOL DISTRICT,01,GREENWOOD ELEMENTARY, 01-132,1001,8/1/2021,Paid,Regular School,Public,,262,63,563,888,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,525,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5770,1721,0,0,0.0000,0.0000,0.0000,24911.9750,0.0000,0.0000,0.0000,4237.9625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,29149.9375,4904.5000,0.0000,4904.5000,34054.4375,
ALPINE SCHOOL DISTRICT,01,GROVECREST ELEMENTARY, 01-136,1215,8/1/2021,Paid,Regular School,Public,,97,20,509,626,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,364,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3999,727,0,0,0.0000,0.0000,0.0000,17265.6825,0.0000,0.0000,0.0000,1790.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19055.9200,3399.1500,0.0000,3399.1500,22455.0700,
ALPINE SCHOOL DISTRICT,01,HARBOR POINT ELEMENTARY, 01-101,6446,8/1/2021,Paid,Regular School,Public,,71,28,596,695,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,392,0,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4311,1548,0,0,0.0000,0.0000,0.0000,18612.7425,0.0000,0.0000,0.0000,3811.9500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22424.6925,3664.3500,0.0000,3664.3500,26089.0425,
ALPINE SCHOOL DISTRICT,01,HARVEST ELEMENTARY, 01-138,1216,8/1/2021,Paid,Regular School,Public,,79,35,943,1057,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,565,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6220,1300,0,0,0.0000,0.0000,0.0000,26854.8500,0.0000,0.0000,0.0000,3201.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,30056.1000,5287.0000,0.0000,5287.0000,35343.1000,
ALPINE SCHOOL DISTRICT,01,HIDDEN HOLLOW ELEMENTARY, 01-139,5072,8/1/2021,Paid,Regular School,Public,,181,74,857,1112,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,618,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6798,1807,0,0,0.0000,0.0000,0.0000,29350.3650,0.0000,0.0000,0.0000,4449.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,33800.1025,5778.3000,0.0000,5778.3000,39578.4025,
ALPINE SCHOOL DISTRICT,01,HIGHLAND ELEMENTARY, 01-140,1217,8/1/2021,Paid,Regular School,Public,,62,14,659,735,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,407,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4480,1162,0,0,0.0000,0.0000,0.0000,19342.4000,0.0000,0.0000,0.0000,2861.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22203.8250,3808.0000,0.0000,3808.0000,26011.8250,
ALPINE SCHOOL DISTRICT,01,HORIZON ELEMENTARY, 01-808,5524,8/1/2021,Paid,Regular School,Public,,23,9,113,145,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,0.0000,0.0000,0.0000,0.0000,0.0000,
ALPINE SCHOOL DISTRICT,01,LAKE MOUNTAIN MIDDLE, 01-450,6253,8/1/2021,Paid,Regular School,Public,,107,50,1182,1339,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,823,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9056,994,0,0,0.0000,0.0000,0.0000,39099.2800,0.0000,0.0000,0.0000,2447.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,41547.0050,7697.6000,0.0000,7697.6000,49244.6050,
ALPINE SCHOOL DISTRICT,01,LAKERIDGE JR HIGH, 01-406,1241,8/1/2021,Paid,Regular School,Public,,477,98,921,1496,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,860,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9456,886,0,0,0.0000,0.0000,0.0000,40826.2800,0.0000,0.0000,0.0000,2181.7750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,43008.0550,8037.6000,0.0000,8037.6000,51045.6550,
ALPINE SCHOOL DISTRICT,01,LEGACY ELEMENTARY, 01-146,1219,8/1/2021,Paid,Regular School,Public,,80,12,726,818,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,395,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4349,857,0,0,0.0000,0.0000,0.0000,18776.8075,0.0000,0.0000,0.0000,2110.3625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20887.1700,3696.6500,0.0000,3696.6500,24583.8200,
ALPINE SCHOOL DISTRICT,01,LEHI ELEMENTARY, 01-148,1220,8/1/2021,Paid,Regular School,Public,,103,17,422,542,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,341,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3752,906,0,0,0.0000,0.0000,0.0000,16199.2600,0.0000,0.0000,0.0000,2231.0250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,18430.2850,3189.2000,0.0000,3189.2000,21619.4850,
ALPINE SCHOOL DISTRICT,01,LEHI HIGH, 01-708,1250,8/1/2021,Paid,Regular School,Public,,166,47,1648,1861,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,403,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4436,463,0,0,0.0000,0.0000,0.0000,19152.4300,0.0000,0.0000,0.0000,1140.1375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20292.5675,3770.6000,0.0000,3770.6000,24063.1675,
ALPINE SCHOOL DISTRICT,01,LEHI JR HIGH, 01-408,1242,8/1/2021,Paid,Regular School,Public,,101,33,871,1005,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,556,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6116,251,0,0,0.0000,0.0000,0.0000,26405.8300,0.0000,0.0000,0.0000,618.0875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,27023.9175,5198.6000,0.0000,5198.6000,32222.5175,
ALPINE SCHOOL DISTRICT,01,LIBERTY HILLS ELEMENTARY, 01-113,6250,8/1/2021,Paid,Regular School,Public,,59,22,573,654,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,340,0,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3737,1275,0,0,0.0000,0.0000,0.0000,16134.4975,0.0000,0.0000,0.0000,3139.6875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19274.1850,3176.4500,0.0000,3176.4500,22450.6350,
ALPINE SCHOOL DISTRICT,01,LINDON ELEMENTARY, 01-156,1225,8/1/2021,Paid,Regular School,Public,,97,20,528,645,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,349,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3842,814,0,0,0.0000,0.0000,0.0000,16587.8350,0.0000,0.0000,0.0000,2004.4750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,18592.3100,3265.7000,0.0000,3265.7000,21858.0100,
ALPINE SCHOOL DISTRICT,01,LONE PEAK HIGH, 01-709,1251,8/1/2021,Paid,Regular School,Public,,80,27,2310,2417,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,294,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3233,594,0,0,0.0000,0.0000,0.0000,13958.4775,0.0000,0.0000,0.0000,1462.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,15421.2025,2748.0500,0.0000,2748.0500,18169.2525,
ALPINE SCHOOL DISTRICT,01,MANILA ELEMENTARY, 01-160,1228,8/1/2021,Paid,Regular School,Public,,33,18,558,609,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,320,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3515,443,0,0,0.0000,0.0000,0.0000,15176.0125,0.0000,0.0000,0.0000,1090.8875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,16266.9000,2987.7500,0.0000,2987.7500,19254.6500,
ALPINE SCHOOL DISTRICT,01,MEADOW ELEMENTARY, 01-154,1223,8/1/2021,Paid,Regular School,Public,,51,26,582,659,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,375,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4121,499,0,0,0.0000,0.0000,0.0000,17792.4175,0.0000,0.0000,0.0000,1228.7875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19021.2050,3502.8500,0.0000,3502.8500,22524.0550,
ALPINE SCHOOL DISTRICT,01,MOUNT MAHOGANY ELEMENTARY, 01-161,1229,8/1/2021,Paid,Regular School,Public,,229,49,372,650,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,406,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4463,1227,0,0,0.0000,0.0000,0.0000,19269.0025,0.0000,0.0000,0.0000,3021.4875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22290.4900,3793.5500,0.0000,3793.5500,26084.0400,
ALPINE SCHOOL DISTRICT,01,MOUNTAIN RIDGE JR HIGH, 01-410,1243,8/1/2021,Paid,Regular School,Public,,135,19,1019,1173,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,506,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562,769,0,0,0.0000,0.0000,0.0000,24013.9350,0.0000,0.0000,0.0000,1893.6625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,25907.5975,4727.7000,0.0000,4727.7000,30635.2975,
ALPINE SCHOOL DISTRICT,01,MOUNTAIN TRAILS ELEMENTARY, 01-205,5435,8/1/2021,Paid,Regular School,Public,,217,91,860,1168,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,686,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7547,2202,0,0,0.0000,0.0000,0.0000,32584.1725,0.0000,0.0000,0.0000,5422.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,38006.5975,6414.9500,0.0000,6414.9500,44421.5475,
ALPINE SCHOOL DISTRICT,01,MOUNTAIN VIEW HIGH SCHOOL, 01-711,1007,8/1/2021,Paid,Regular School,Public,,410,93,972,1475,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,447,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4914,662,0,0,0.0000,0.0000,0.0000,21216.1950,0.0000,0.0000,0.0000,1630.1750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22846.3700,4176.9000,0.0000,4176.9000,27023.2700,
ALPINE SCHOOL DISTRICT,01,NORTH POINT ELEMENTARY, 01-150,5331,8/1/2021,Paid,Regular School,Public,,103,28,799,930,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,487,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5353,1695,0,0,0.0000,0.0000,0.0000,23111.5775,0.0000,0.0000,0.0000,4173.9375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,27285.5150,4550.0500,0.0000,4550.0500,31835.5650,
ALPINE SCHOOL DISTRICT,01,NORTHRIDGE ELEMENTARY, 01-155,1224,8/1/2021,Paid,Regular School,Public,,50,38,448,536,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,349,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3841,1132,0,0,0.0000,0.0000,0.0000,16583.5175,0.0000,0.0000,0.0000,2787.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,19371.0675,3264.8500,0.0000,3264.8500,22635.9175,
ALPINE SCHOOL DISTRICT,01,OAK CANYON JR HIGH, 01-412,1244,8/1/2021,Paid,Regular School,Public,,125,37,1169,1331,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,755,0,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8304,967,0,0,0.0000,0.0000,0.0000,35852.5200,0.0000,0.0000,0.0000,2381.2375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,38233.7575,7058.4000,0.0000,7058.4000,45292.1575,
ALPINE SCHOOL DISTRICT,01,ORCHARD ELEMENTARY, 01-151,1221,8/1/2021,Paid,Regular School,Public,,111,45,578,734,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,427,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4700,1330,0,0,0.0000,0.0000,0.0000,20292.2500,0.0000,0.0000,0.0000,3275.1250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,23567.3750,3995.0000,0.0000,3995.0000,27562.3750,
ALPINE SCHOOL DISTRICT,01,OREM ELEMENTARY, 01-157,1226,8/1/2021,Paid,Regular School,Public,,216,56,497,769,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,429,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4719,1487,0,0,0.0000,0.0000,0.0000,20374.2825,0.0000,0.0000,0.0000,3661.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24036.0200,4011.1500,0.0000,4011.1500,28047.1700,
ALPINE SCHOOL DISTRICT,01,OREM HIGH, 01-712,1252,8/1/2021,Paid,Regular School,Public,,249,59,1000,1308,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,344,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3780,470,0,0,0.0000,0.0000,0.0000,16320.1500,0.0000,0.0000,0.0000,1157.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,17477.5250,3213.0000,0.0000,3213.0000,20690.5250,
ALPINE SCHOOL DISTRICT,01,OREM JR HIGH, 01-414,1245,8/1/2021,Paid,Regular School,Public,,299,91,592,982,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,578,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6360,1000,0,0,0.0000,0.0000,0.0000,27459.3000,0.0000,0.0000,0.0000,2462.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,29921.8000,5406.0000,0.0000,5406.0000,35327.8000,
ALPINE SCHOOL DISTRICT,01,PARKSIDE ELEMENTARY, 01-216,6449,8/1/2021,Paid,Regular School,Public,,245,56,276,577,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,399,0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4391,730,0,0,0.0000,0.0000,0.0000,18958.1425,0.0000,0.0000,0.0000,1797.6250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20755.7675,3732.3500,0.0000,3732.3500,24488.1175,
ALPINE SCHOOL DISTRICT,01,PLEASANT GROVE HIGH, 01-716,1253,8/1/2021,Paid,Regular School,Public,,320,80,1831,2231,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,356,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3919,337,0,0,0.0000,0.0000,0.0000,16920.2825,0.0000,0.0000,0.0000,829.8625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,17750.1450,3331.1500,0.0000,3331.1500,21081.2950,
ALPINE SCHOOL DISTRICT,01,PLEASANT GROVE JR HIGH, 01-416,1246,8/1/2021,Paid,Regular School,Public,,339,62,1022,1423,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,731,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8044,892,0,0,0.0000,0.0000,0.0000,34729.9700,0.0000,0.0000,0.0000,2196.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,36926.5200,6837.4000,0.0000,6837.4000,43763.9200,
ALPINE SCHOOL DISTRICT,01,POLARIS HIGH SCHOOL, 01-782,1255,8/1/2021,Paid,Regular School,Public,,152,9,139,300,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,95,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1042,287,0,0,0.0000,0.0000,0.0000,4498.8350,0.0000,0.0000,0.0000,706.7375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,5205.5725,885.7000,0.0000,885.7000,6091.2725,
ALPINE SCHOOL DISTRICT,01,PONY EXPRESS ELEMENTARY, 01-153,1222,8/1/2021,Paid,Regular School,Public,,203,64,872,1139,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,606,196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6665,2151,0,0,0.0000,0.0000,0.0000,28776.1375,0.0000,0.0000,0.0000,5296.8375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,34072.9750,5665.2500,0.0000,5665.2500,39738.2250,
ALPINE SCHOOL DISTRICT,01,RIDGELINE ELEMENTARY, 01-165,1233,8/1/2021,Paid,Regular School,Public,,48,7,846,901,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,475,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5220,948,0,0,0.0000,0.0000,0.0000,22537.3500,0.0000,0.0000,0.0000,2334.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24871.8000,4437.0000,0.0000,4437.0000,29308.8000,
ALPINE SCHOOL DISTRICT,01,RIVER ROCK ELEMENTARY, 01-201,5849,8/1/2021,Paid,Regular School,Public,,61,7,1009,1077,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,547,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6022,1019,0,0,0.0000,0.0000,0.0000,25999.9850,0.0000,0.0000,0.0000,2509.2875,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,28509.2725,5118.7000,0.0000,5118.7000,33627.9725,
ALPINE SCHOOL DISTRICT,01,RIVERVIEW ELEMENTARY, 01-219,5525,8/1/2021,Paid,Regular School,Public,,102,23,837,962,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,606,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6668,1322,0,0,0.0000,0.0000,0.0000,28789.0900,0.0000,0.0000,0.0000,3255.4250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,32044.5150,5667.8000,0.0000,5667.8000,37712.3150,
ALPINE SCHOOL DISTRICT,01,ROCKY MOUNTAIN ELEMENTARY, 01-162,1230,8/1/2021,Paid,Regular School,Public,,97,37,520,654,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,353,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3880,653,0,0,0.0000,0.0000,0.0000,16751.9000,0.0000,0.0000,0.0000,1608.0125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,18359.9125,3298.0000,0.0000,3298.0000,21657.9125,
ALPINE SCHOOL DISTRICT,01,SAGE HILLS ELEMENTARY, 01-167,5332,8/1/2021,Paid,Regular School,Public,,56,11,854,921,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,572,0,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6294,1351,0,0,0.0000,0.0000,0.0000,27174.3450,0.0000,0.0000,0.0000,3326.8375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,30501.1825,5349.9000,0.0000,5349.9000,35851.0825,
ALPINE SCHOOL DISTRICT,01,SARATOGA SHORES ELEMENTARY, 01-163,1231,8/1/2021,Paid,Regular School,Public,,52,20,685,757,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,447,0,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917,1136,0,0,0.0000,0.0000,0.0000,21229.1475,0.0000,0.0000,0.0000,2797.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24026.5475,4179.4500,0.0000,4179.4500,28205.9975,
ALPINE SCHOOL DISTRICT,01,SEGO LILY ELEMENTARY, 01-164,1232,8/1/2021,Paid,Regular School,Public,,90,16,649,755,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,391,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4297,860,0,0,0.0000,0.0000,0.0000,18552.2975,0.0000,0.0000,0.0000,2117.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,20670.0475,3652.4500,0.0000,3652.4500,24322.4975,
ALPINE SCHOOL DISTRICT,01,SHARON ELEMENTARY, 01-168,1002,8/1/2021,Paid,Regular School,Public,,236,40,122,398,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,227,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2494,669,0,0,0.0000,0.0000,0.0000,10767.8450,0.0000,0.0000,0.0000,1647.4125,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,12415.2575,2119.9000,0.0000,2119.9000,14535.1575,
ALPINE SCHOOL DISTRICT,01,SHELLEY ELEMENTARY, 01-170,1234,8/1/2021,Paid,Regular School,Public,,86,26,713,825,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,491,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5401,753,0,0,0.0000,0.0000,0.0000,23318.8175,0.0000,0.0000,0.0000,1854.2625,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,25173.0800,4590.8500,0.0000,4590.8500,29763.9300,
ALPINE SCHOOL DISTRICT,01,SILVER LAKE ELEMENTARY, 01-152,6356,8/1/2021,Paid,Regular School,Public,,83,34,632,749,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,416,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4581,1212,0,0,0.0000,0.0000,0.0000,19778.4675,0.0000,0.0000,0.0000,2984.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,22763.0175,3893.8500,0.0000,3893.8500,26656.8675,
ALPINE SCHOOL DISTRICT,01,SKYRIDGE HIGH SCHOOL, 01-785,5948,8/1/2021,Paid,Regular School,Public,,293,53,2142,2488,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,728,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8004,1074,0,0,0.0000,0.0000,0.0000,34557.2700,0.0000,0.0000,0.0000,2644.7250,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,37201.9950,6803.4000,0.0000,6803.4000,44005.3950,
ALPINE SCHOOL DISTRICT,01,SNOW SPRINGS ELEMENTARY, 01-172,1235,8/1/2021,Paid,Regular School,Public,,85,24,727,836,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,459,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5045,892,0,0,0.0000,0.0000,0.0000,21781.7875,0.0000,0.0000,0.0000,2196.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,23978.3375,4288.2500,0.0000,4288.2500,28266.5875,
ALPINE SCHOOL DISTRICT,01,SPRINGSIDE ELEMENTARY, 01-202,5949,8/1/2021,Paid,Regular School,Public,,62,22,609,693,0,Not Participating,N,N,N,N,N,N,N,N,N,N,N,N,N,0,0,0,0,0,0,0,0,11,432,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4752,1415,0,0,0.0000,0.0000,0.0000,20516.7600,0.0000,0.0000,0.0000,3484.4375,0.0000,0.0000,0.0000,0.0000,0.0000,0.00,24001.1975,4039.2000,0.0000,4039.2000,28040.3975,
